x,Baseline,Axis,AttackType,AttackMagnitude,AttackActive,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,Residual_Roll,AbsResidual_Roll,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,WindowRule,W,N,RollingMeanMultiplier,AlignmentOffset,PredictionColumn,CleanFile,PredictionFile,Roll_RecoveredFuture_V9_W10_N3_mean1x_Phase5,Roll_RecoverySource_Phase5,Roll_AttackedErrorVsClean_Phase5,Roll_RecoveredErrorVsClean_Phase5
1.39944,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0940398648381233,0.0940398648381233,0.0962858373442182,-0.0022459725060949,0.0022459725060949,0.006861,0,0.0,0.001947450150595,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0940398648381233,attacked_measurement,0.0,0.0
1.4994,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.098793052136898,0.098793052136898,0.1016369392226875,-0.0028438870857895,0.0028438870857895,0.006861,0,0.0,0.0019469777973,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.098793052136898,attacked_measurement,0.0,0.0
1.59936,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.098345823585987,0.098345823585987,0.0986381872705395,-0.0002923636845525,0.0002923636845525,0.006861,0,0.0,0.0018952352232949,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.098345823585987,attacked_measurement,0.0,0.0
1.69932,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0976225063204765,0.0976225063204765,0.098073975525625,-0.0004514692051484,0.0004514692051484,0.006861,0,0.0,0.0017442279685389,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0976225063204765,attacked_measurement,0.0,0.0
1.800113,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0965468510985374,0.0965468510985374,0.0971163502016834,-0.0005694991031459,0.0005694991031459,0.006861,0,0.0,0.0016651258829149,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0965468510985374,attacked_measurement,0.0,0.0
1.900073,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0950651913881301,0.0950651913881301,0.0950975084522818,-3.231706415170177e-05,3.231706415170177e-05,0.006861,0,0.0,0.0015535397683006,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0950651913881301,attacked_measurement,0.0,0.0
2.000033,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0945009216666221,0.0945009216666221,0.0945531948207869,-5.22731541647975e-05,5.22731541647975e-05,0.006861,0,0.0,0.0014403165001515,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0945009216666221,attacked_measurement,0.0,0.0
2.099993,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.097351349890232,0.097351349890232,0.0991433270479641,-0.001791977157732,0.001791977157732,0.006861,0,0.0,0.0014996807643342,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.097351349890232,attacked_measurement,0.0,0.0
2.199953,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0961061865091323,0.0961061865091323,0.0958130041754512,0.000293182333681,0.000293182333681,0.006861,0,0.0,0.001103235832257,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0961061865091323,attacked_measurement,0.0,0.0
2.299913,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0961461812257766,0.0961461812257766,0.0975130519360233,-0.0013668707102467,0.0013668707102467,0.006861,0,0.0,0.0009939812004707,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0961461812257766,attacked_measurement,0.0,0.0
2.399873,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0951116234064102,0.0951116234064102,0.0951353082932145,-2.3684886804292704e-05,2.3684886804292704e-05,0.006861,0,0.0,0.0007717524385417,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0951116234064102,attacked_measurement,0.0,0.0
2.499833,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0979016944766044,0.0979016944766044,0.1014253713536984,-0.0035236768770939,0.0035236768770939,0.006861,0,0.0,0.0008397314176721,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0979016944766044,attacked_measurement,0.0,0.0
2.599793,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0948521494865417,0.0948521494865417,0.092077017275797,0.0027751322107447,0.0027751322107447,0.006861,0,0.0,0.0010880082702913,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0948521494865417,attacked_measurement,0.0,0.0
2.699753,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0937496274709701,0.0937496274709701,0.0935660690416687,0.0001835584293014,0.0001835584293014,0.006861,0,0.0,0.0010612171927066,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0937496274709701,attacked_measurement,0.0,0.0
2.799713,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0906635150313377,0.0906635150313377,0.0886519915126921,0.0020115235186456,0.0020115235186456,0.006861,0,0.0,0.0012054196342566,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0906635150313377,attacked_measurement,0.0,0.0
2.899673,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0894017145037651,0.0894017145037651,0.0901069077453778,-0.0007051932416126,0.0007051932416126,0.006861,0,0.0,0.0012727072520027,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0894017145037651,attacked_measurement,0.0,0.0
2.999633,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0864304974675178,0.0864304974675178,0.0843210720722817,0.002109425395236,0.002109425395236,0.006861,0,0.0,0.0014784224761098,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0864304974675178,attacked_measurement,0.0,0.0
3.099593,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0888613387942314,0.0888613387942314,0.0913491519485457,-0.0024878131543143,0.0024878131543143,0.006861,0,0.0,0.001548006075768,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0888613387942314,attacked_measurement,0.0,0.0
3.199553,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0928879529237747,0.0928879529237747,0.0967134830625997,-0.003825530138825,0.003825530138825,0.006861,0,0.0,0.0019012408562824,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0928879529237747,attacked_measurement,0.0,0.0
3.299513,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.0968001261353492,0.0968001261353492,0.1003905720836858,-0.0035904459483366,0.0035904459483366,0.006861,0,0.0,0.0021235983800914,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.0968001261353492,attacked_measurement,0.0,0.0
3.399473,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.098271258175373,0.098271258175373,0.0991692789820342,-0.0008980208066612,0.0008980208066612,0.006861,0,0.0,0.0022110319720771,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.098271258175373,attacked_measurement,0.0,0.0
3.499433,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1036677882075309,0.1036677882075309,0.1068415286126765,-0.0031737404051455,0.0031737404051455,0.006861,0,0.0,0.0021760383248823,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1036677882075309,attacked_measurement,0.0,0.0
3.599393,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1055133491754531,0.1055133491754531,0.1061851830970919,-0.0006718339216388,0.0006718339216388,0.006861,0,0.0,0.0019657084959717,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1055133491754531,attacked_measurement,0.0,0.0
3.699353,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1054393574595451,0.1054393574595451,0.1056394126229102,-0.0002000551633651,0.0002000551633651,0.006861,0,0.0,0.0019673581693781,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1054393574595451,attacked_measurement,0.0,0.0
3.799313,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1065424755215644,0.1065424755215644,0.1083696537731395,-0.001827178251575,0.001827178251575,0.006861,0,0.0,0.001948923642671,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1065424755215644,attacked_measurement,0.0,0.0
3.900106,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.107539027929306,0.107539027929306,0.1076278911058925,-8.886317658650389e-05,8.886317658650389e-05,0.006861,0,0.0,0.0018872906361684,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.107539027929306,attacked_measurement,0.0,0.0
4.000066,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1061648204922676,0.1061648204922676,0.1063768203313201,-0.0002119998390524,0.0002119998390524,0.006861,0,0.0,0.00169754808055,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1061648204922676,attacked_measurement,0.0,0.0
4.100026,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1119714081287384,0.1119714081287384,0.1184818247560121,-0.0065104166272736,0.0065104166272736,0.006861,0,0.0,0.002099808427846,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1119714081287384,attacked_measurement,0.0,0.0
4.199986,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1156982779502868,0.1156982779502868,0.1192565326490247,-0.0035582546987378,0.0035582546987378,0.006861,0,0.0,0.0020730808838373,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1156982779502868,attacked_measurement,0.0,0.0
4.299946,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1187734603881836,0.1187734603881836,0.1226625083748732,-0.0038890479866896,0.0038890479866896,0.006861,0,0.0,0.0021029410876726,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1187734603881836,attacked_measurement,0.0,0.0
4.399906,baseline_02_high_altitude_hover,Roll,bias,0.027444,0,0.1224150210618972,0.1224150210618972,0.1245125026324022,-0.002097481570505,0.002097481570505,0.006861,0,0.0,0.0022228871640569,0,0,0,W10_N3_mean1x,10,3,1.0,1127,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,0.1224150210618972,attacked_measurement,0.0,0.0
