x,Baseline,Axis,AttackType,AttackMagnitude,AttackActive,CleanFuture_Yaw,AttackedFuture_Yaw,V9PredictedFuture_Yaw,Residual_Yaw,AbsResidual_Yaw,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,WindowRule,W,N,RollingMeanMultiplier,AlignmentOffset,PredictionColumn,CleanFile,PredictionFile
24.199483,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3787841796875,352.3787841796875,352.3792785644531,-0.0004943847656022626,0.0004943847656022626,0.010773,0,0.0,0.0003936767578390269,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.299443,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3798828125,352.3798828125,352.3803771972656,-0.0004943847656022626,0.0004943847656022626,0.010773,0,0.0,0.00039779663088287026,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.399403,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.38104248046875,352.38104248046875,352.38156433105473,-0.0005218505859829747,0.0005218505859829747,0.010773,0,0.0,0.0004055786133051242,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.499363,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3822021484375,352.3822021484375,352.3827239990235,-0.0005218505859829747,0.0005218505859829747,0.010773,0,0.0,0.0004138183594003901,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.599323,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3836975097656,352.3836975097656,352.3843704223633,-0.0006729125976789874,0.0006729125976789874,0.010773,0,0.0,0.00042984008791601504,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.700116,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.38494873046875,352.38494873046875,352.3855117797852,-0.000563049316440356,0.000563049316440356,0.010773,0,0.0,0.00043853759768239795,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.800076,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3861389160156,352.3861389160156,352.38667449951174,-0.0005355834961164874,0.0005355834961164874,0.010773,0,0.0,0.000445404052760523,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.900036,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.38739013671875,352.38739013671875,352.3879531860352,-0.000563049316440356,0.000563049316440356,0.010773,0,0.0,0.00045318603518277695,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
24.999996,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3886108398437,352.3886108398437,352.3891601562499,-0.0005493164061931566,0.0005493164061931566,0.010773,0,0.0,0.0004618835449453703,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.099956,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3898620605469,352.3898620605469,352.3904251098634,-0.0005630493164971995,0.0005630493164971995,0.010773,0,0.0,0.0004692077636984019,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.199916,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.39117431640625,352.39117431640625,352.391764831543,-0.0005905151367642247,0.0005905151367642247,0.010773,0,0.0,0.0004779052734666796,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.299876,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.39263916015625,352.39263916015625,352.3932983398438,-0.0006591796875454747,0.0006591796875454747,0.010773,0,0.0,0.0004884338379194257,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.399836,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3941650390625,352.3941650390625,352.3948516845703,-0.0006866455078125,0.0006866455078125,0.010773,0,0.0,0.0004994201660432888,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.499796,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.39581298828125,352.39581298828125,352.3965545654297,-0.0007415771484602374,0.0007415771484602374,0.010773,0,0.0,0.0005081176758077769,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.599756,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.3973388671875,352.3973388671875,352.3980255126953,-0.0006866455078125,0.0006866455078125,0.010773,0,0.0,0.000518646240260523,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.699716,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.39892578125,352.39892578125,352.39963989257814,-0.0007141113281363687,0.0007141113281363687,0.010773,0,0.0,0.0005287170410421519,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.799676,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.40057373046875,352.40057373046875,352.4013153076172,-0.0007415771484602374,0.0007415771484602374,0.010773,0,0.0,0.0005387878418218861,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.899636,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.40216064453125,352.40216064453125,352.4028747558594,-0.0007141113281363687,0.0007141113281363687,0.010773,0,0.0,0.0005470275879152571,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
25.999596,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4037475585937,352.4037475585937,352.40446166992183,-0.0007141113281363687,0.0007141113281363687,0.010773,0,0.0,0.0005570983886968861,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.099556,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4053955078125,352.4053955078125,352.40613708496096,-0.0007415771484602374,0.0007415771484602374,0.010773,0,0.0,0.0005708312988531361,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.199516,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4069519042969,352.4069519042969,352.4076522827149,-0.000700378418002856,0.000700378418002856,0.010773,0,0.0,0.0005809020996347651,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.299476,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4085693359375,352.4085693359375,352.4092971801758,-0.0007278442383267247,0.0007278442383267247,0.010773,0,0.0,0.0005905151367452769,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.399436,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.41021728515625,352.41021728515625,352.4109588623047,-0.0007415771484602374,0.0007415771484602374,0.010773,0,0.0,0.0006019592285421519,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.499396,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4119567871094,352.4119567871094,352.41273956298835,-0.0007827758789744621,0.0007827758789744621,0.010773,0,0.0,0.0006106567383085349,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.599356,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4136657714844,352.4136657714844,352.4144348144532,-0.0007690429688409495,0.0007690429688409495,0.010773,0,0.0,0.0006188964844038007,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.699316,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4151306152344,352.4151306152344,352.4157897949219,-0.0006591796875454747,0.0006591796875454747,0.010773,0,0.0,0.0006239318847936678,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.800109,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4169311523437,352.4169311523437,352.4177413940429,-0.000810241699184644,0.000810241699184644,0.010773,0,0.0,0.0006362915039327769,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
26.900069,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.418701171875,352.418701171875,352.4194976806641,-0.0007965087891079747,0.0007965087891079747,0.010773,0,0.0,0.000648193359400769,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.000029,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4202880859375,352.4202880859375,352.42100219726564,-0.0007141113281363687,0.0007141113281363687,0.010773,0,0.0,0.0006555175781500111,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.099989,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4219970703125,352.4219970703125,352.4227661132812,-0.0007690429687272626,0.0007690429687272626,0.010773,0,0.0,0.0006646728515856163,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.199949,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4237976074219,352.4237976074219,352.4246078491211,-0.0008102416992414874,0.0008102416992414874,0.010773,0,0.0,0.0006752014160402571,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.299909,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.42559814453125,352.42559814453125,352.4264083862305,-0.0008102416992414874,0.0008102416992414874,0.010773,0,0.0,0.000685729980494898,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.399869,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.42730712890625,352.42730712890625,352.428076171875,-0.0007690429687272626,0.0007690429687272626,0.010773,0,0.0,0.0006939697265863742,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.499829,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.42901611328125,352.42901611328125,352.42978515625,-0.0007690429687272626,0.0007690429687272626,0.010773,0,0.0,0.0007022094726778505,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.599789,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.43084716796875,352.43084716796875,352.4316711425781,-0.000823974609375,0.000823974609375,0.010773,0,0.0,0.0007072448730677176,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.699749,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4325256347656,352.4325256347656,352.4332809448242,-0.00075531005859375,0.00075531005859375,0.010773,0,0.0,0.0007136535644728307,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.799709,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.434326171875,352.434326171875,352.43513641357424,-0.0008102416992414874,0.0008102416992414874,0.010773,0,0.0,0.0007228088379103308,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.899669,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.43621826171875,352.43621826171875,352.4370697021485,-0.0008514404297557121,0.0008514404297557121,0.010773,0,0.0,0.0007324218750208426,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
27.999629,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.4379577636719,352.4379577636719,352.4387405395508,-0.0007827758789176187,0.0007827758789176187,0.010773,0,0.0,0.0007402038574449914,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
28.099589,baseline_02_high_altitude_hover,Yaw,pulse,0.086184,0,352.43994140625,352.43994140625,352.44083404541016,-0.00089263916015625,0.00089263916015625,0.010773,0,0.0,0.0007511901855669597,0,0,0,W30_N8_mean1.25x,30,8,1.25,1127,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv
